,model,score,task,category,question_id
7086,gemma-3-4b-it,100.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7087,llama-3.1-70b-instruct,100.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7088,llama-3.1-8b-instruct,0.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7089,llama-3.2-1b-instruct,0.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7090,llama-3.2-3b-instruct,100.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7091,mistral-24b,100.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7092,mistral-7b,100.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7093,qwen-2.5-3b-instruct,100.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7094,qwen-32b,100.0,spatial,reasoning,36a9c56b72919f6ee03ed6e929a2e9abfb58b0084a8cab91119393f396faa26e
7095,gemma-3-12b-it,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7096,gemma-3-1b-it,0.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7097,gemma-3-4b-it,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7098,llama-3.1-70b-instruct,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7099,llama-3.1-8b-instruct,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7100,llama-3.2-1b-instruct,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7101,llama-3.2-3b-instruct,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7102,mistral-24b,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7103,mistral-7b,0.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7104,qwen-2.5-3b-instruct,0.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7105,qwen-32b,100.0,spatial,reasoning,3d118e7c265b1ddf3c22d8765dc0c224dec03fad27d51c9687b46d61b6c4d0e5
7106,gemma-3-12b-it,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7107,gemma-3-1b-it,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7108,gemma-3-4b-it,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7109,llama-3.1-70b-instruct,100.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7110,llama-3.1-8b-instruct,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7111,llama-3.2-1b-instruct,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7112,llama-3.2-3b-instruct,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7113,mistral-24b,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7114,mistral-7b,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7115,qwen-2.5-3b-instruct,0.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7116,qwen-32b,100.0,spatial,reasoning,407a91d3d4fa5ae79f9b36285582a7ad8738dcf8d9e2104faecb69fca08e07a6
7117,gemma-3-12b-it,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7118,gemma-3-1b-it,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7119,gemma-3-4b-it,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7120,llama-3.1-70b-instruct,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7121,llama-3.1-8b-instruct,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7122,llama-3.2-1b-instruct,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7123,llama-3.2-3b-instruct,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7124,mistral-24b,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7125,mistral-7b,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7126,qwen-2.5-3b-instruct,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7127,qwen-32b,0.0,spatial,reasoning,456279a44cb607b020cef649d614f567032f0f20376a7c1aac8ae8ca7c6216bc
7128,gemma-3-12b-it,100.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7129,gemma-3-1b-it,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7130,gemma-3-4b-it,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7131,llama-3.1-70b-instruct,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7132,llama-3.1-8b-instruct,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7133,llama-3.2-1b-instruct,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7134,llama-3.2-3b-instruct,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7135,mistral-24b,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7136,mistral-7b,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7137,qwen-2.5-3b-instruct,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7138,qwen-32b,0.0,spatial,reasoning,46c71f6c8010ba06139e2df649ad68b93d6386d40065301f33e9c3c6d04a81d0
7139,gemma-3-12b-it,100.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7140,gemma-3-1b-it,0.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7141,gemma-3-4b-it,100.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7142,llama-3.1-70b-instruct,100.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7143,llama-3.1-8b-instruct,100.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7144,llama-3.2-1b-instruct,0.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7145,llama-3.2-3b-instruct,0.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7146,mistral-24b,0.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7147,mistral-7b,0.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7148,qwen-2.5-3b-instruct,0.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7149,qwen-32b,100.0,spatial,reasoning,484f9d95e130b527cf40c85b560fc70edf30efc56fd57750ad78ee81f64deb47
7150,gemma-3-12b-it,100.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7151,gemma-3-1b-it,0.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7152,gemma-3-4b-it,0.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7153,llama-3.1-70b-instruct,100.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7154,llama-3.1-8b-instruct,100.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7155,llama-3.2-1b-instruct,0.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7156,llama-3.2-3b-instruct,100.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7157,mistral-24b,0.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7158,mistral-7b,0.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7159,qwen-2.5-3b-instruct,100.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7160,qwen-32b,100.0,spatial,reasoning,4c6e9d7cd2f5506ef5d07f1545dad8d1ca31bfd74ad3ca3e1a6d34accac62db2
7161,gemma-3-12b-it,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7162,gemma-3-1b-it,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7163,gemma-3-4b-it,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7164,llama-3.1-70b-instruct,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7165,llama-3.1-8b-instruct,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7166,llama-3.2-1b-instruct,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7167,llama-3.2-3b-instruct,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7168,mistral-24b,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7169,mistral-7b,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7170,qwen-2.5-3b-instruct,100.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7171,qwen-32b,0.0,spatial,reasoning,4f78225af2661b5b2f22f126fba54723cdbd02e16a8f89fe024f9f21fd54248b
7172,gemma-3-12b-it,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7173,gemma-3-1b-it,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7174,gemma-3-4b-it,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7175,llama-3.1-70b-instruct,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7176,llama-3.1-8b-instruct,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7177,llama-3.2-1b-instruct,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7178,llama-3.2-3b-instruct,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7179,mistral-24b,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7180,mistral-7b,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7181,qwen-2.5-3b-instruct,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7182,qwen-32b,0.0,spatial,reasoning,59979242f2437bc604ba87e9af3dd80878837a3ad01436d110fca1191f1dc0bb
7183,gemma-3-12b-it,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7184,gemma-3-1b-it,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7185,gemma-3-4b-it,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7186,llama-3.1-70b-instruct,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7187,llama-3.1-8b-instruct,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7188,llama-3.2-1b-instruct,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7189,llama-3.2-3b-instruct,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7190,mistral-24b,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7191,mistral-7b,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7192,qwen-2.5-3b-instruct,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7193,qwen-32b,0.0,spatial,reasoning,5b17944d153f760cf4f5fe4aa39dd623740cc12a79e4bcbd37ca9fecb95661f6
7194,gemma-3-12b-it,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7195,gemma-3-1b-it,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7196,gemma-3-4b-it,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7197,llama-3.1-70b-instruct,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7198,llama-3.1-8b-instruct,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7199,llama-3.2-1b-instruct,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7200,llama-3.2-3b-instruct,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7201,mistral-24b,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7202,mistral-7b,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7203,qwen-2.5-3b-instruct,0.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7204,qwen-32b,100.0,spatial,reasoning,5b5d24ca717950268327ba8a8a14ebd116476e226be68ff3663d577df7fa3ed1
7205,gemma-3-12b-it,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7206,gemma-3-1b-it,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7207,gemma-3-4b-it,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7208,llama-3.1-70b-instruct,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7209,llama-3.1-8b-instruct,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7210,llama-3.2-1b-instruct,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7211,llama-3.2-3b-instruct,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7212,mistral-24b,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7213,mistral-7b,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7214,qwen-2.5-3b-instruct,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7215,qwen-32b,0.0,spatial,reasoning,63c3148d263be7b923efb3780bb2a9b612643870ecbe7a84892d016a42b31fb4
7216,gemma-3-12b-it,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7217,gemma-3-1b-it,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7218,gemma-3-4b-it,100.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7219,llama-3.1-70b-instruct,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7220,llama-3.1-8b-instruct,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7221,llama-3.2-1b-instruct,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7222,llama-3.2-3b-instruct,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7223,mistral-24b,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7224,mistral-7b,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7225,qwen-2.5-3b-instruct,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7226,qwen-32b,0.0,spatial,reasoning,6882b248e31a65f287a7a2ab617b31ebfed771511e730697ceb43f0b5a3dd067
7227,gemma-3-12b-it,100.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7228,gemma-3-1b-it,0.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7229,gemma-3-4b-it,0.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7230,llama-3.1-70b-instruct,100.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7231,llama-3.1-8b-instruct,100.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7232,llama-3.2-1b-instruct,0.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7233,llama-3.2-3b-instruct,100.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7234,mistral-24b,0.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7235,mistral-7b,0.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7236,qwen-2.5-3b-instruct,0.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7237,qwen-32b,0.0,spatial,reasoning,69f8b6614de6be6712544c2ee92e323be657baea3072e5d8fe2b61b3fde4b6d2
7238,gemma-3-12b-it,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7239,gemma-3-1b-it,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7240,gemma-3-4b-it,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7241,llama-3.1-70b-instruct,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7242,llama-3.1-8b-instruct,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7243,llama-3.2-1b-instruct,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7244,llama-3.2-3b-instruct,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7245,mistral-24b,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7246,mistral-7b,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7247,qwen-2.5-3b-instruct,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7248,qwen-32b,0.0,spatial,reasoning,6a4ca003d6cce2477e549d195b01bf093e37784a9566afc8239f5169e32e3818
7249,gemma-3-12b-it,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7250,gemma-3-1b-it,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7251,gemma-3-4b-it,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7252,llama-3.1-70b-instruct,100.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7253,llama-3.1-8b-instruct,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7254,llama-3.2-1b-instruct,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7255,llama-3.2-3b-instruct,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7256,mistral-24b,100.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7257,mistral-7b,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7258,qwen-2.5-3b-instruct,0.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7259,qwen-32b,100.0,spatial,reasoning,7c59f01508ae8297658af14d0af57e4d1eaf95bed6fb729d27de2c45faf61eef
7260,gemma-3-12b-it,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7261,gemma-3-1b-it,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7262,gemma-3-4b-it,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7263,llama-3.1-70b-instruct,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7264,llama-3.1-8b-instruct,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7265,llama-3.2-1b-instruct,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7266,llama-3.2-3b-instruct,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7267,mistral-24b,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7268,mistral-7b,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7269,qwen-2.5-3b-instruct,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7270,qwen-32b,0.0,spatial,reasoning,92e4b2cc3b6a16e3e4ad52e89731bd602cb5bf42c884c540981284b28a415929
7271,gemma-3-12b-it,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7272,gemma-3-1b-it,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7273,gemma-3-4b-it,100.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7274,llama-3.1-70b-instruct,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7275,llama-3.1-8b-instruct,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7276,llama-3.2-1b-instruct,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7277,llama-3.2-3b-instruct,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7278,mistral-24b,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7279,mistral-7b,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7280,qwen-2.5-3b-instruct,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7281,qwen-32b,0.0,spatial,reasoning,95ef46b58759a1595006301bebb7be5edff15ad5fcaec453d3483c6d8d554b10
7282,gemma-3-12b-it,0.0,spatial,reasoning,9c7c693083342fc0622081516bebd935c7b1d08f3bea9969944d1ef2bf5864fc
7283,gemma-3-1b-it,0.0,spatial,reasoning,9c7c693083342fc0622081516bebd935c7b1d08f3bea9969944d1ef2bf5864fc
